species,lon,lat
Cuniculus_paca,-59.2500,3.2500
Cuniculus_paca,-52.3630,3.2250
Cuniculus_paca,-52.2150,3.2110
Cuniculus_paca,-52.3050,3.2109
Cuniculus_paca,-54.1936,3.2067
Cuniculus_paca,-53.3674,3.1801
Cuniculus_paca,-65.8200,3.1700
Cuniculus_paca,-73.7524,3.1251
Cuniculus_paca,-56.4500,3.1167
Cuniculus_paca,-54.1933,3.1164
Cuniculus_paca,-53.8229,3.0560
Cuniculus_paca,-54.1930,3.0261
Cuniculus_paca,-52.3946,2.9395
Cuniculus_paca,-73.7845,2.8931
Cuniculus_paca,-73.2761,2.8845
Cuniculus_paca,-52.6916,2.8679
Cuniculus_paca,-77.6833,2.8667
Cuniculus_paca,-59.2272,2.8333
Cuniculus_paca,-59.2995,2.8333
Cuniculus_paca,-59.5167,2.8333
Cuniculus_paca,-77.3463,2.7702
Cuniculus_paca,-52.4843,2.7585
Cuniculus_paca,-66.4000,2.6000
Cuniculus_paca,-68.5247,2.5854
Cuniculus_paca,-59.9333,2.5833
Cuniculus_paca,-77.8226,2.5658
Cuniculus_paca,-76.7631,2.5466
Cuniculus_paca,-65.2200,2.5000
Cuniculus_paca,-52.5739,2.4870
Cuniculus_paca,-76.0539,2.4614
Cuniculus_paca,-65.2500,2.4300
Cuniculus_paca,-76.5868,2.4147
Cuniculus_paca,-53.1043,2.4103
Cuniculus_paca,-52.6637,2.3965
Cuniculus_paca,-53.7762,2.3799
Cuniculus_paca,-53.2148,2.3463
Cuniculus_paca,-52.7535,2.3060
Cuniculus_paca,-52.8434,2.3058
Cuniculus_paca,-73.7930,2.2610
Cuniculus_paca,-60.7500,2.2500
Cuniculus_paca,-65.2800,2.2500
Cuniculus_paca,-54.3264,2.2380
Cuniculus_paca,-56.1273,2.0259
Cuniculus_paca,-55.9289,2.0043
Cuniculus_paca,-75.7324,1.6549
Cuniculus_paca,-75.9078,1.6338
Cuniculus_paca,-75.6136,1.6113
Cuniculus_paca,-75.6785,1.5825
Cuniculus_paca,-75.8144,1.5600
Cuniculus_paca,-75.8881,1.5331
Cuniculus_paca,-58.8300,1.5300
Cuniculus_paca,-75.8458,1.5039
Cuniculus_paca,-75.9125,1.4731
Cuniculus_paca,-75.9825,1.4631
Cuniculus_paca,-75.6077,1.4375
Cuniculus_paca,-75.5652,1.4175
Cuniculus_paca,-75.6453,1.4062
Cuniculus_paca,-75.6965,1.4013
Cuniculus_paca,-74.7911,1.3814
Cuniculus_paca,-74.7503,1.3500
Cuniculus_paca,-76.1031,1.3486
Cuniculus_paca,-71.9468,1.3251
Cuniculus_paca,-72.6186,1.2839
Cuniculus_paca,-74.3132,1.2627
Cuniculus_paca,-76.2500,1.1400
Cuniculus_paca,-76.6274,1.0856
Cuniculus_paca,-76.6893,1.0610
Cuniculus_paca,-76.5568,0.9914
Cuniculus_paca,-76.4477,0.9658
Cuniculus_paca,-76.4487,0.9208
Cuniculus_paca,-51.5833,0.9167
Cuniculus_paca,-76.7941,0.8641
Cuniculus_paca,-76.8702,0.8200
Cuniculus_paca,-76.9064,0.7307
Cuniculus_paca,-79.1992,0.6593
Cuniculus_paca,-77.1255,0.6454
Cuniculus_paca,-77.0667,0.6390
Cuniculus_paca,-70.3846,0.6150
Cuniculus_paca,-79.1706,0.6136
Cuniculus_paca,-76.5397,0.5858
Cuniculus_paca,-76.7569,0.5587
Cuniculus_paca,-79.5655,0.5508
Cuniculus_paca,-76.2959,0.5337
Cuniculus_paca,-76.2957,0.4768
Cuniculus_paca,-75.3333,0.4667
Cuniculus_paca,-77.0806,0.4498
Cuniculus_paca,-76.5370,0.3883
Cuniculus_paca,-76.6318,0.3800
Cuniculus_paca,-78.4144,0.3710
Cuniculus_paca,-74.7248,0.3493
Cuniculus_paca,-76.4568,0.3462
Cuniculus_paca,-76.6390,0.3341
Cuniculus_paca,-74.6823,0.2911
Cuniculus_paca,-74.6116,0.2855
Cuniculus_paca,-77.3847,0.2458
Cuniculus_paca,-74.6109,0.2286
Cuniculus_paca,-78.9179,0.2232
Cuniculus_paca,-74.6632,0.2199
Cuniculus_paca,-74.3972,0.2192
Cuniculus_paca,-76.7833,0.1917
Cuniculus_paca,-74.6948,0.1828
Cuniculus_paca,-74.6351,0.1811
Cuniculus_paca,-77.4972,0.1804
Cuniculus_paca,-72.6256,0.1589
Cuniculus_paca,-70.9500,0.1386
Cuniculus_paca,-70.9883,0.0920
Cuniculus_paca,-76.8742,0.0889
Cuniculus_paca,-74.4774,0.0712
Cuniculus_paca,-74.5663,0.0686
Cuniculus_paca,-72.4455,0.0673
Cuniculus_paca,-74.6459,0.0659
Cuniculus_paca,-70.9492,0.0370
Cuniculus_paca,-74.5942,0.0317
Cuniculus_paca,-71.0235,0.0209
Cuniculus_paca,-79.9670,-0.0330
Cuniculus_paca,-74.7935,-0.0427
Cuniculus_paca,-76.1500,-0.0851
Cuniculus_paca,-75.1680,-0.1004
Cuniculus_paca,-75.6759,-0.1773
Cuniculus_paca,-75.3590,-0.1847
Cuniculus_paca,-76.4167,-0.2333
Cuniculus_paca,-76.6254,-0.4116
Cuniculus_paca,-76.8445,-0.4654
Cuniculus_paca,-76.7632,-0.4673
Cuniculus_paca,-75.3442,-0.4816
Cuniculus_paca,-77.2833,-0.5000
Cuniculus_paca,-77.3708,-0.5048
Cuniculus_paca,-76.3258,-0.5101
Cuniculus_paca,-72.4328,-0.5486
Cuniculus_paca,-75.2192,-0.5713
Cuniculus_paca,-79.8500,-0.6170
Cuniculus_paca,-76.1556,-0.6390
Cuniculus_paca,-74.5134,-0.6443
Cuniculus_paca,-77.1543,-0.7113
Cuniculus_paca,-79.6170,-0.9000
Cuniculus_paca,-77.6694,-1.0330
Cuniculus_paca,-77.5696,-1.0576
Cuniculus_paca,-77.5066,-1.0662
Cuniculus_paca,-80.8920,-1.0710
Cuniculus_paca,-77.9500,-1.0833
Cuniculus_paca,-76.7163,-1.0990
Cuniculus_paca,-80.8441,-1.1150
Cuniculus_paca,-47.0581,-1.1256
Cuniculus_paca,-76.7302,-1.1467
Cuniculus_paca,-79.5830,-1.3330
Cuniculus_paca,-69.7336,-1.3494
Cuniculus_paca,-78.0671,-1.4044
Cuniculus_paca,-71.1221,-1.4216
Cuniculus_paca,-78.0631,-1.5039
Cuniculus_paca,-73.8162,-1.5176
Cuniculus_paca,-80.7591,-1.5283
Cuniculus_paca,-80.7170,-1.5670
Cuniculus_paca,-80.6928,-1.6374
Cuniculus_paca,-73.7197,-1.6790
Cuniculus_paca,-79.5829,-1.6918
Cuniculus_paca,-55.8661,-1.7656
Cuniculus_paca,-73.3894,-1.8183
Cuniculus_paca,-73.2537,-2.0187
Cuniculus_paca,-69.6518,-2.1098
Cuniculus_paca,-69.7021,-2.1225
Cuniculus_paca,-69.6140,-2.1350
Cuniculus_paca,-69.5762,-2.1603
Cuniculus_paca,-69.6769,-2.1604
Cuniculus_paca,-80.0330,-2.1670
Cuniculus_paca,-55.0100,-2.3100
Cuniculus_paca,-73.3419,-2.3465
Cuniculus_paca,-54.6986,-2.4394
Cuniculus_paca,-60.7379,-2.4434
Cuniculus_paca,-60.0000,-2.5000
Cuniculus_paca,-79.3500,-2.5670
Cuniculus_paca,-76.1162,-2.5815
Cuniculus_paca,-75.5327,-2.6923
Cuniculus_paca,-57.8167,-2.7667
Cuniculus_paca,-72.9175,-2.7928
Cuniculus_paca,-71.4150,-2.8649
Cuniculus_paca,-73.0187,-2.8850
Cuniculus_paca,-78.9537,-2.8972
Cuniculus_paca,-72.1279,-2.9656
Cuniculus_paca,-55.1262,-3.0883
Cuniculus_paca,-72.7125,-3.1167
Cuniculus_paca,-79.7063,-3.1368
Cuniculus_paca,-72.7060,-3.1990
Cuniculus_paca,-72.9090,-3.2490
Cuniculus_paca,-74.6230,-3.3058
Cuniculus_paca,-72.7667,-3.4333
Cuniculus_paca,-78.2330,-3.4830
Cuniculus_paca,-52.3700,-3.6300
Cuniculus_paca,-46.7091,-3.7897
Cuniculus_paca,-80.2667,-3.8333
Cuniculus_paca,-69.8468,-3.8380
Cuniculus_paca,-70.0566,-3.8433
Cuniculus_paca,-69.9857,-3.8718
Cuniculus_paca,-69.8453,-3.9075
Cuniculus_paca,-70.0214,-3.9094
Cuniculus_paca,-78.4330,-3.9170
Cuniculus_paca,-70.0540,-3.9434
Cuniculus_paca,-77.7623,-3.9683
Cuniculus_paca,-54.6700,-4.0000
Cuniculus_paca,-77.3333,-4.0000
Cuniculus_paca,-69.9022,-4.0138
Cuniculus_paca,-70.0214,-4.0169
Cuniculus_paca,-77.7510,-4.0220
Cuniculus_paca,-78.9583,-4.0906
Cuniculus_paca,-78.3830,-4.1000
Cuniculus_paca,-78.6330,-4.2830
Cuniculus_paca,-78.1280,-4.3130
Cuniculus_paca,-71.9575,-4.3339
Cuniculus_paca,-71.7833,-4.4500
Cuniculus_paca,-78.1500,-4.4667
Cuniculus_paca,-73.9588,-4.6720
Cuniculus_paca,-76.6667,-4.8333
Cuniculus_paca,-49.8200,-5.7000
Cuniculus_paca,-52.5926,-6.1406
Cuniculus_paca,-75.2218,-6.4483
Cuniculus_paca,-51.9762,-6.6415
Cuniculus_paca,-70.0833,-6.8333
Cuniculus_paca,-72.9449,-7.5234
Cuniculus_paca,-76.7833,-7.5500
Cuniculus_paca,-74.4407,-7.6152
Cuniculus_paca,-72.1579,-7.7820
Cuniculus_paca,-63.9000,-8.7600
Cuniculus_paca,-72.7900,-8.9400
Cuniculus_paca,-35.8128,-9.2087
Cuniculus_paca,-55.7009,-9.3317
Cuniculus_paca,-76.0000,-9.4333
Cuniculus_paca,-75.8667,-9.5167
Cuniculus_paca,-55.9312,-9.5976
Cuniculus_paca,-76.0667,-9.6333
Cuniculus_paca,-74.9247,-9.8664
Cuniculus_paca,-65.7000,-9.8670
Cuniculus_paca,-56.0333,-9.8833
Cuniculus_paca,-75.2500,-9.8833
Cuniculus_paca,-75.5333,-10.0667
Cuniculus_paca,-71.2170,-10.1330
Cuniculus_paca,-66.8500,-10.6670
Cuniculus_paca,-66.7330,-10.7670
Cuniculus_paca,-65.9672,-10.7999
Cuniculus_paca,-66.8330,-10.9540
Cuniculus_paca,-42.1333,-11.0333
Cuniculus_paca,-75.3167,-11.0500
Cuniculus_paca,-66.2575,-11.1282
Cuniculus_paca,-41.2851,-11.2852
Cuniculus_paca,-66.7333,-11.3167
Cuniculus_paca,-73.3410,-11.7800
Cuniculus_paca,-71.3667,-11.9000
Cuniculus_paca,-68.9539,-12.2298
Cuniculus_paca,-72.8330,-12.3330
Cuniculus_paca,-70.7224,-12.3366
Cuniculus_paca,-54.0332,-12.4996
Cuniculus_paca,-68.7000,-12.5170
Cuniculus_paca,-38.7167,-12.5333
Cuniculus_paca,-70.0985,-12.5598
Cuniculus_paca,-69.0545,-12.6000
Cuniculus_paca,-69.3223,-12.6465
Cuniculus_paca,-68.7380,-12.6580
Cuniculus_paca,-71.2690,-12.6683
Cuniculus_paca,-69.2950,-12.8380
Cuniculus_paca,-72.6927,-12.8650
Cuniculus_paca,-72.6335,-13.0059
Cuniculus_paca,-71.4919,-13.0236
Cuniculus_paca,-55.9111,-13.0503
Cuniculus_paca,-69.6070,-13.1420
Cuniculus_paca,-70.6333,-13.2667
Cuniculus_paca,-69.6830,-13.5030
Cuniculus_paca,-59.7858,-13.6631
Cuniculus_paca,-48.7432,-13.7701
Cuniculus_paca,-69.6740,-13.9074
Cuniculus_paca,-51.6836,-14.0786
Cuniculus_paca,-69.1667,-14.1833
Cuniculus_paca,-52.3500,-14.6700
Cuniculus_paca,-67.0667,-14.7000
Cuniculus_paca,-67.5500,-15.4667
Cuniculus_paca,-52.7553,-15.7108
Cuniculus_paca,-52.2567,-15.8442
Cuniculus_paca,-52.2600,-15.8900
Cuniculus_paca,-62.7000,-16.6000
Cuniculus_paca,-65.0000,-17.0000
Cuniculus_paca,-61.0500,-17.3500
Cuniculus_paca,-63.6667,-17.4500
Cuniculus_paca,-39.8400,-18.3600
Cuniculus_paca,-44.1570,-18.8054
Cuniculus_paca,-40.1700,-19.0000
Cuniculus_paca,-40.1300,-19.0700
Cuniculus_paca,-43.7100,-19.1700
Cuniculus_paca,-40.6259,-19.5333
Cuniculus_paca,-43.8833,-19.6333
Cuniculus_paca,-46.1700,-19.7000
Cuniculus_paca,-42.1392,-19.7897
Cuniculus_paca,-40.8556,-19.8019
Cuniculus_paca,-40.6000,-19.9400
Cuniculus_paca,-40.6927,-20.0451
Cuniculus_paca,-40.7400,-20.0600
Cuniculus_paca,-40.7900,-20.0600
Cuniculus_paca,-43.4897,-20.0994
Cuniculus_paca,-46.6633,-20.1660
Cuniculus_paca,-56.3783,-20.2408
Cuniculus_paca,-46.4695,-20.2949
Cuniculus_paca,-41.0213,-20.4007
Cuniculus_paca,-47.7806,-20.5061
Cuniculus_paca,-41.0963,-20.5169
Cuniculus_paca,-47.4000,-20.5400
Cuniculus_paca,-40.5110,-20.6580
Cuniculus_paca,-49.6833,-21.3667
Cuniculus_paca,-46.8800,-21.5903
Cuniculus_paca,-64.7969,-21.7178
Cuniculus_paca,-48.2533,-21.8907
Cuniculus_paca,-47.4258,-21.9961
Cuniculus_paca,-48.0479,-22.0193
Cuniculus_paca,-47.6597,-22.1203
Cuniculus_paca,-43.0112,-22.2620
Cuniculus_paca,-46.6100,-22.2900
Cuniculus_paca,-49.5500,-22.2900
Cuniculus_paca,-42.8324,-22.3728
Cuniculus_paca,-47.8900,-22.3900
Cuniculus_paca,-42.7600,-22.4000
Cuniculus_paca,-47.7600,-22.4200
Cuniculus_paca,-56.0238,-22.6317
Cuniculus_paca,-47.6489,-22.7250
Cuniculus_paca,-47.0600,-22.9000
Cuniculus_paca,-43.2114,-22.9524
Cuniculus_paca,-49.2500,-23.0200
Cuniculus_paca,-49.3085,-23.1896
Cuniculus_paca,-46.7400,-23.2800
Cuniculus_paca,-45.6761,-23.3861
Cuniculus_paca,-46.7900,-23.5300
Cuniculus_paca,-46.9685,-23.5848
Cuniculus_paca,-45.4325,-23.5978
Cuniculus_paca,-47.7164,-23.8131
Cuniculus_paca,-48.3667,-23.8667
Cuniculus_paca,-47.5072,-23.9632
Cuniculus_paca,-55.5143,-24.0779
Cuniculus_paca,-55.5333,-24.1333
Cuniculus_paca,-55.4260,-24.1402
Cuniculus_paca,-56.9167,-24.1667
Cuniculus_paca,-57.3681,-24.9647
Cuniculus_paca,-54.3351,-25.5976
Cuniculus_paca,-54.3862,-25.6350
Cuniculus_paca,-54.1745,-25.6719
Cuniculus_paca,-54.5632,-25.6805
Cuniculus_paca,-54.4683,-25.6885
Cuniculus_paca,-54.3066,-25.6888
Cuniculus_paca,-54.2419,-25.7007
Cuniculus_paca,-54.3613,-25.7035
Cuniculus_paca,-54.4169,-25.7272
Cuniculus_paca,-54.2562,-25.9371
Cuniculus_paca,-54.2667,-26.2833
Cuniculus_paca,-54.1732,-26.3730
Cuniculus_paca,-54.7558,-26.5696
Cuniculus_paca,-54.8000,-26.6167
Cuniculus_paca,-54.8000,-26.6833
Cuniculus_paca,-52.0333,-26.8167
Cuniculus_paca,-54.6667,-27.0277
Cuniculus_paca,-55.5356,-27.3158
Cuniculus_paca,-53.7144,-28.6798
Cuniculus_paca,-54.2229,-29.2879
Cuniculus_paca,-52.8947,-30.0273
Cuniculus_paca,-52.7652,-30.2464
Cuniculus_paca,-53.7521,-32.1349
Cuniculus_paca,-53.7527,-32.1923
Dasyprocta_azarae,-56.0835,-9.8682
Dasyprocta_azarae,-55.9100,-13.0500
Dasyprocta_azarae,-57.2639,-13.4845
Dasyprocta_azarae,-66.1176,-13.7614
Dasyprocta_azarae,-42.5400,-14.3572
Dasyprocta_azarae,-52.3531,-14.6733
Dasyprocta_azarae,-56.1051,-15.5798
Dasyprocta_azarae,-47.9698,-15.7317
Dasyprocta_azarae,-47.9176,-15.7329
Dasyprocta_azarae,-48.9956,-15.8207
Dasyprocta_azarae,-47.9655,-15.8330
Dasyprocta_azarae,-52.2451,-15.8466
Dasyprocta_azarae,-56.9507,-15.9023
Dasyprocta_azarae,-56.6213,-16.3788
Dasyprocta_azarae,-56.6940,-16.4832
Dasyprocta_azarae,-56.7657,-16.5067
Dasyprocta_azarae,-56.7332,-16.5975
Dasyprocta_azarae,-49.2618,-16.6810
Dasyprocta_azarae,-56.8710,-16.7424
Dasyprocta_azarae,-57.7000,-16.7500
Dasyprocta_azarae,-56.5955,-17.3257
Dasyprocta_azarae,-56.7787,-17.3604
Dasyprocta_azarae,-56.9312,-17.6426
Dasyprocta_azarae,-57.4326,-17.6558
Dasyprocta_azarae,-51.7144,-17.8814
Dasyprocta_azarae,-57.4892,-18.0325
Dasyprocta_azarae,-63.7554,-18.1042
Dasyprocta_azarae,-59.7219,-18.3318
Dasyprocta_azarae,-62.2170,-18.7500
Dasyprocta_azarae,-56.6500,-18.9833
Dasyprocta_azarae,-57.6533,-19.0092
Dasyprocta_azarae,-57.6333,-19.1500
Dasyprocta_azarae,-56.9094,-19.4727
Dasyprocta_azarae,-57.0208,-19.5780
Dasyprocta_azarae,-42.1546,-19.7823
Dasyprocta_azarae,-58.1637,-20.0782
Dasyprocta_azarae,-55.9679,-20.1076
Dasyprocta_azarae,-56.3842,-20.2391
Dasyprocta_azarae,-54.5738,-20.4529
Dasyprocta_azarae,-54.6201,-20.4697
Dasyprocta_azarae,-47.7806,-20.5061
Dasyprocta_azarae,-47.4008,-20.5386
Dasyprocta_azarae,-56.4570,-21.0359
Dasyprocta_azarae,-48.2725,-21.1029
Dasyprocta_azarae,-56.4855,-21.1216
Dasyprocta_azarae,-47.7842,-21.1422
Dasyprocta_azarae,-56.4461,-21.1735
Dasyprocta_azarae,-51.8700,-21.2300
Dasyprocta_azarae,-49.9500,-21.4667
Dasyprocta_azarae,-47.9195,-21.5440
Dasyprocta_azarae,-47.7500,-21.5500
Dasyprocta_azarae,-47.8000,-21.5833
Dasyprocta_azarae,-49.7500,-21.6667
Dasyprocta_azarae,-48.0997,-21.7200
Dasyprocta_azarae,-48.1734,-21.7429
Dasyprocta_azarae,-52.1200,-21.7600
Dasyprocta_azarae,-47.8700,-21.9700
Dasyprocta_azarae,-47.4300,-22.0000
Dasyprocta_azarae,-49.9337,-22.2008
Dasyprocta_azarae,-47.7118,-22.2449
Dasyprocta_azarae,-47.7648,-22.4235
Dasyprocta_azarae,-46.8200,-22.4400
Dasyprocta_azarae,-60.0000,-22.5000
Dasyprocta_azarae,-52.1675,-22.5325
Dasyprocta_azarae,-48.4000,-22.7833
Dasyprocta_azarae,-43.4485,-22.8477
Dasyprocta_azarae,-47.0494,-22.9086
Dasyprocta_azarae,-46.8700,-23.1700
Dasyprocta_azarae,-64.2519,-23.2684
Dasyprocta_azarae,-45.0800,-23.2800
Dasyprocta_azarae,-45.6800,-23.3900
Dasyprocta_azarae,-51.4167,-23.4167
Dasyprocta_azarae,-46.5208,-23.4931
Dasyprocta_azarae,-47.4526,-23.5015
Dasyprocta_azarae,-46.7361,-23.6042
Dasyprocta_azarae,-64.9237,-23.6536
Dasyprocta_azarae,-64.9701,-23.7000
Dasyprocta_azarae,-64.8000,-23.7033
Dasyprocta_azarae,-64.8212,-23.7461
Dasyprocta_azarae,-47.7800,-24.0500
Dasyprocta_azarae,-55.5092,-24.1253
Dasyprocta_azarae,-47.5600,-24.7100
Dasyprocta_azarae,-58.0814,-25.0265
Dasyprocta_azarae,-55.5500,-25.2500
Dasyprocta_azarae,-49.3338,-25.3664
Dasyprocta_azarae,-49.2376,-25.3680
Dasyprocta_azarae,-49.2191,-25.4359
Dasyprocta_azarae,-54.6356,-25.4475
Dasyprocta_azarae,-54.0787,-25.4992
Dasyprocta_azarae,-54.5196,-25.5534
Dasyprocta_azarae,-54.0282,-25.5634
Dasyprocta_azarae,-54.3165,-25.5695
Dasyprocta_azarae,-54.0713,-25.5891
Dasyprocta_azarae,-54.5460,-25.5970
Dasyprocta_azarae,-54.3603,-25.6089
Dasyprocta_azarae,-54.4287,-25.6115
Dasyprocta_azarae,-54.5950,-25.6148
Dasyprocta_azarae,-54.4925,-25.6183
Dasyprocta_azarae,-58.1703,-25.6454
Dasyprocta_azarae,-54.3984,-25.6508
Dasyprocta_azarae,-54.4593,-25.6567
Dasyprocta_azarae,-54.5635,-25.6602
Dasyprocta_azarae,-54.2992,-25.6732
Dasyprocta_azarae,-54.5116,-25.6793
Dasyprocta_azarae,-54.1913,-25.6835
Dasyprocta_azarae,-54.2423,-25.7002
Dasyprocta_azarae,-54.3460,-25.7007
Dasyprocta_azarae,-54.4404,-25.7146
Dasyprocta_azarae,-49.6160,-25.7206
Dasyprocta_azarae,-54.5643,-25.7216
Dasyprocta_azarae,-54.5026,-25.7478
Dasyprocta_azarae,-54.4109,-25.7541
Dasyprocta_azarae,-54.4462,-25.7864
Dasyprocta_azarae,-54.1772,-25.8493
Dasyprocta_azarae,-53.8224,-25.8766
Dasyprocta_azarae,-52.9082,-25.8807
Dasyprocta_azarae,-53.9331,-25.9338
Dasyprocta_azarae,-54.1476,-25.9697
Dasyprocta_azarae,-54.0910,-25.9801
Dasyprocta_azarae,-53.8851,-25.9884
Dasyprocta_azarae,-54.1732,-26.3730
Dasyprocta_azarae,-54.7508,-26.5673
Dasyprocta_azarae,-54.6603,-26.5922
Dasyprocta_azarae,-54.8000,-26.6167
Dasyprocta_azarae,-54.8531,-26.8222
Dasyprocta_azarae,-54.4085,-26.8845
Dasyprocta_azarae,-48.6417,-26.9239
Dasyprocta_azarae,-49.0433,-26.9278
Dasyprocta_azarae,-54.5000,-26.9833
Dasyprocta_azarae,-53.8288,-27.0691
Dasyprocta_azarae,-53.8674,-27.1222
Dasyprocta_azarae,-53.9124,-27.1504
Dasyprocta_azarae,-53.4200,-27.1700
Dasyprocta_azarae,-53.9770,-27.1730
Dasyprocta_azarae,-49.1595,-27.2259
Dasyprocta_azarae,-53.8651,-27.2646
Dasyprocta_azarae,-54.6500,-27.2667
Dasyprocta_azarae,-55.5935,-27.2852
Dasyprocta_azarae,-58.8094,-27.4786
Dasyprocta_azarae,-51.1833,-28.2333
Dasyprocta_azarae,-52.4603,-28.2417
Dasyprocta_azarae,-50.3931,-29.4288
Dasyprocta_leporina,-98.4719,29.4635
Dasyprocta_leporina,-82.3653,28.2004
Dasyprocta_leporina,-80.4949,25.5284
Dasyprocta_leporina,-64.9421,18.3446
Dasyprocta_leporina,-96.0000,17.0000
Dasyprocta_leporina,-61.4378,16.2236
Dasyprocta_leporina,-61.6439,16.1409
Dasyprocta_leporina,-61.4200,15.5241
Dasyprocta_leporina,-61.3094,15.3741
Dasyprocta_leporina,-61.3363,15.3186
Dasyprocta_leporina,-61.7385,12.0426
Dasyprocta_leporina,-60.5587,11.3129
Dasyprocta_leporina,-60.6960,11.2780
Dasyprocta_leporina,-68.6300,11.2700
Dasyprocta_leporina,-60.7051,11.2017
Dasyprocta_leporina,-68.6200,11.2000
Dasyprocta_leporina,-60.7775,11.1759
Dasyprocta_leporina,-68.7300,11.1700
Dasyprocta_leporina,-61.2346,10.7460
Dasyprocta_leporina,-61.2983,10.7178
Dasyprocta_leporina,-61.4167,10.7167
Dasyprocta_leporina,-61.5472,10.7013
Dasyprocta_leporina,-61.2225,10.6918
Dasyprocta_leporina,-61.3269,10.6756
Dasyprocta_leporina,-61.4040,10.6541
Dasyprocta_leporina,-71.5000,10.6000
Dasyprocta_leporina,-61.1968,10.5989
Dasyprocta_leporina,-61.2667,10.5667
Dasyprocta_leporina,-67.0011,10.4953
Dasyprocta_leporina,-61.2419,10.4743
Dasyprocta_leporina,-61.1333,10.4333
Dasyprocta_leporina,-61.3529,10.3932
Dasyprocta_leporina,-61.0408,10.3710
Dasyprocta_leporina,-67.6700,10.3500
Dasyprocta_leporina,-61.3592,10.3445
Dasyprocta_leporina,-61.2667,10.3333
Dasyprocta_leporina,-61.0000,10.2833
Dasyprocta_leporina,-67.6066,10.2444
Dasyprocta_leporina,-61.2313,10.2266
Dasyprocta_leporina,-68.0322,10.2187
Dasyprocta_leporina,-68.3300,10.2000
Dasyprocta_leporina,-61.0417,10.1667
Dasyprocta_leporina,-68.5702,9.6699
Dasyprocta_leporina,-69.3054,9.2363
Dasyprocta_leporina,-62.6727,8.3103
Dasyprocta_leporina,-70.0909,7.2783
Dasyprocta_leporina,-62.3700,7.1800
Dasyprocta_leporina,-62.2500,7.0000
Dasyprocta_leporina,-58.1667,6.8000
Dasyprocta_leporina,-58.0333,6.7833
Dasyprocta_leporina,-61.5000,6.5000
Dasyprocta_leporina,-58.9500,6.4667
Dasyprocta_leporina,-61.3200,6.2800
Dasyprocta_leporina,-61.3500,6.1700
Dasyprocta_leporina,-58.5500,5.9833
Dasyprocta_leporina,-55.2130,5.8194
Dasyprocta_leporina,-55.1276,5.7915
Dasyprocta_leporina,-55.4833,5.7833
Dasyprocta_leporina,-56.6875,5.7704
Dasyprocta_leporina,-58.3500,5.5333
Dasyprocta_leporina,-61.1730,5.5255
Dasyprocta_leporina,-53.5870,5.4902
Dasyprocta_leporina,-55.1952,5.4788
Dasyprocta_leporina,-54.6167,5.4167
Dasyprocta_leporina,-53.6560,5.4098
Dasyprocta_leporina,-55.1833,5.4000
Dasyprocta_leporina,-67.6500,5.4000
Dasyprocta_leporina,-66.2200,5.3000
Dasyprocta_leporina,-53.0553,5.2858
Dasyprocta_leporina,-55.4667,5.1500
Dasyprocta_leporina,-58.7000,5.1500
Dasyprocta_leporina,-55.0685,5.1382
Dasyprocta_leporina,-66.2700,5.1300
Dasyprocta_leporina,-52.9880,5.1296
Dasyprocta_leporina,-53.0241,5.0718
Dasyprocta_leporina,-52.7000,5.0167
Dasyprocta_leporina,-52.9657,4.9837
Dasyprocta_leporina,-55.1791,4.9586
Dasyprocta_leporina,-52.4927,4.9501
Dasyprocta_leporina,-52.3165,4.9456
Dasyprocta_leporina,-55.2164,4.9305
Dasyprocta_leporina,-55.1889,4.8907
Dasyprocta_leporina,-52.2904,4.8838
Dasyprocta_leporina,-54.5890,4.8200
Dasyprocta_leporina,-53.9184,4.7905
Dasyprocta_leporina,-56.7715,4.7769
Dasyprocta_leporina,-59.0200,4.7500
Dasyprocta_leporina,-56.2088,4.7234
Dasyprocta_leporina,-52.4267,4.7201
Dasyprocta_leporina,-53.2487,4.6771
Dasyprocta_leporina,-58.6986,4.6763
Dasyprocta_leporina,-55.3890,4.6468
Dasyprocta_leporina,-55.4532,4.6434
Dasyprocta_leporina,-74.0833,4.6000
Dasyprocta_leporina,-53.4140,4.5946
Dasyprocta_leporina,-52.1371,4.5802
Dasyprocta_leporina,-52.4495,4.5665
Dasyprocta_leporina,-52.1937,4.5662
Dasyprocta_leporina,-53.3134,4.5555
Dasyprocta_leporina,-61.4200,4.5500
Dasyprocta_leporina,-58.7701,4.5209
Dasyprocta_leporina,-51.8261,4.4761
Dasyprocta_leporina,-54.3846,4.4742
Dasyprocta_leporina,-52.3535,4.4104
Dasyprocta_leporina,-57.2182,4.4076
Dasyprocta_leporina,-58.8500,4.3670
Dasyprocta_leporina,-52.1857,4.3653
Dasyprocta_leporina,-52.2242,4.2964
Dasyprocta_leporina,-52.3501,4.2906
Dasyprocta_leporina,-58.9090,4.2500
Dasyprocta_leporina,-51.8263,4.2105
Dasyprocta_leporina,-59.0697,4.1349
Dasyprocta_leporina,-52.7353,4.0705
Dasyprocta_leporina,-52.2374,4.0561
Dasyprocta_leporina,-52.6950,4.0450
Dasyprocta_leporina,-54.0440,4.0260
Dasyprocta_leporina,-54.3208,4.0224
Dasyprocta_leporina,-54.3763,4.0190
Dasyprocta_leporina,-54.1914,3.9639
Dasyprocta_leporina,-52.5248,3.9495
Dasyprocta_leporina,-54.1958,3.8390
